profile,workload,variant,repetition,seed,phase,expected_diagnosis,event_id,region_id,event_operation_index,action_operation_index,action_start_operation,action_end_operation,trial_start_operation,trial_end_operation,commit_operation_index,trigger_window_sequence,diagnosis,action,outcome,reason,from_leaf,to_leaf,records_moved,leaves_touched,moved_record_fraction,touched_leaf_fraction,region_exposure_fraction,predicted_benefit_nanos,estimated_action_cost_nanos,safety_adjusted_cost_nanos,predicted_break_even_operations,action_nanos,trial_operations,comparable_trial_samples,baseline_objective_nanos,candidate_objective_nanos,baseline_p99_nanos,candidate_p99_nanos,baseline_operation_mix,trial_operation_mix,raw_gain,net_gain,operation_mix_drift
PUBLICATION,STRESS,LARS_NO_ROLLBACK,1,214013,STRESS_MIXED,,6,21004,300000,298056,298056,298056,298077,299967,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at RUN_END before a terminal live-trial decision,0,1,59,3,5.515570267897792E-5,1.3498312710911135E-4,0.02991702699544233,74091.38716840015,3110.0,3576.4999999999995,965.4293533123026,1363500,51,0,NaN,NaN,1500.0,800.0,SEARCH=0.3662109375;INSERT=0.3095703125;DELETE=0.10546875;UPDATE=0.12890625;RANGE_SEARCH=0.08984375,SEARCH=0.45098039215686275;INSERT=0.27450980392156865;DELETE=0.0392156862745098;UPDATE=0.21568627450980393;RANGE_SEARCH=0.0196078431372549,NaN,NaN,0.17154947916666666
PUBLICATION,STRESS,LARS_NO_ROLLBACK,2,1664525,STRESS_SCAN,,1,21608,199727,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.004543153729341308, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,2,1664525,STRESS_MIXED,,2,20999,245952,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.0, scanScore=0.05057597617786085",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,2,1664525,STRESS_MIXED,,3,20998,249564,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.0, scanScore=0.04727319731687602",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,2,1664525,STRESS_MIXED,,4,20991,293385,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.202301854789503, scanScore=0.17403612472876165",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,2,1664525,STRESS_MIXED,,5,21005,296908,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.15702877322668937, scanScore=0.1822864877521451",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,STRESS_INSERT,,1,21001,75000,69835,69835,69835,69840,74999,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at PHASE_BOUNDARY before a terminal live-trial decision,18,20,77,4,7.313524130830398E-5,1.812332925558425E-4,0.034944034944034946,1577027.027027027,4080.0,4692.0,59.50437017994859,619000,195,18,5300.0,1100.0,3600.0,1100.0,SEARCH=0.0703125;INSERT=0.759765625;DELETE=0.0341796875;UPDATE=0.1103515625;RANGE_SEARCH=0.025390625,SEARCH=0.07692307692307693;INSERT=0.717948717948718;DELETE=0.05641025641025641;UPDATE=0.11794871794871795;RANGE_SEARCH=0.03076923076923077,0.7924528301886793,0.6253392541273586,0.04181690705128205
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,STRESS_MIXED,,2,21649,232326,-1,-1,-1,-1,-1,-1,-1,INSERT_SPLIT_PRESSURE,,ABSTAIN,no feasible bounded repair window for SLACKEN,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,STRESS_MIXED,,3,20996,232618,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.0, scanScore=0.05990899960265053",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,STRESS_MIXED,,4,21627,235787,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.012048139236655047, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,STRESS_MIXED,,5,21174,236198,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.20247162157031118, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,STRESS_MIXED,,6,20998,240593,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.0, scanScore=0.054889206821797064",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,STRESS_MIXED,,7,21580,245006,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.3191744531202371, scanScore=0.0292099048324293",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,3,22695477,STRESS_MIXED,,8,21620,300000,249185,249185,249185,249221,299972,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at RUN_END before a terminal live-trial decision,58,59,59,3,5.515585736508316E-5,1.3503781058696435E-4,0.008876175616521475,11738.39552723963,3110.0,3576.4999999999995,6093.677780239256,39100,640,22,2000.0,1100.0,4100.0,1100.0,SEARCH=0.58203125;INSERT=0.1083984375;DELETE=0.0400390625;UPDATE=0.06640625;RANGE_SEARCH=0.203125,SEARCH=0.34375;INSERT=0.29375;DELETE=0.0921875;UPDATE=0.1578125;RANGE_SEARCH=0.1125,0.45,0.33987374267578124,0.32890625
PUBLICATION,STRESS,LARS_NO_ROLLBACK,4,69069,STRESS_INSERT,,1,20997,72438,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.10634699612243723, scanScore=0.05370064847021766",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,4,69069,STRESS_READ,,2,20996,75309,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.06925176210706968, scanScore=0.010678652152273494",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,4,69069,STRESS_MIXED,,3,20991,285702,-1,-1,-1,-1,-1,-1,-1,SCAN_FRAGMENTATION,,ABSTAIN,no feasible bounded repair window for COMPACT,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,4,69069,STRESS_MIXED,,4,20993,293561,-1,-1,-1,-1,-1,-1,-1,SCAN_FRAGMENTATION,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,4,69069,STRESS_MIXED,,5,21003,300000,295463,295463,295463,295534,299947,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at RUN_END before a terminal live-trial decision,14,16,93,4,8.691507556004149E-5,1.8003420649923484E-4,0.03355836665137314,176378.0559743069,4720.0,5428.0,615.4960683760684,980000,100,0,NaN,NaN,1700.0,2800.0,SEARCH=0.3310546875;INSERT=0.2919921875;DELETE=0.1201171875;UPDATE=0.1435546875;RANGE_SEARCH=0.11328125,SEARCH=0.34;INSERT=0.31;DELETE=0.1;UPDATE=0.15;RANGE_SEARCH=0.1,NaN,NaN,0.0333984375
PUBLICATION,STRESS,LARS_NO_ROLLBACK,5,48271,STRESS_MIXED,,1,20992,300000,294786,294786,294786,294807,299993,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at RUN_END before a terminal live-trial decision,2,3,64,3,5.9851792000059855E-5,1.350621285791464E-4,0.03379314896706488,696191.6705167976,3310.0,3806.4999999999995,109.35206958665147,639400,135,0,NaN,NaN,4200.0,2500.0,SEARCH=0.3427734375;INSERT=0.2861328125;DELETE=0.1064453125;UPDATE=0.162109375;RANGE_SEARCH=0.1025390625,SEARCH=0.2962962962962963;INSERT=0.3333333333333333;DELETE=0.11851851851851852;UPDATE=0.14814814814814814;RANGE_SEARCH=0.1037037037037037,NaN,NaN,0.06043836805555556
PUBLICATION,STRESS,LARS_NO_ROLLBACK,6,134775813,STRESS_READ,,1,21000,121701,76525,76525,76525,76531,121701,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,workload drift remained above threshold at maximum trial length,31,32,50,3,4.746309744173905E-5,1.359249694168819E-4,0.03253685815963396,564349.2628368073,2750.0,3162.4999999999995,112.07598585681146,883400,1536,40,100.0,300.0,1900.0,1600.0,SEARCH=0.119140625;INSERT=0.705078125;DELETE=0.0498046875;UPDATE=0.1025390625;RANGE_SEARCH=0.0234375,SEARCH=0.9251302083333334;INSERT=0.01953125;DELETE=0.011067708333333334;UPDATE=0.015625;RANGE_SEARCH=0.028645833333333332,NaN,NaN,0.8111979166666667
PUBLICATION,STRESS,LARS_NO_ROLLBACK,6,134775813,STRESS_MIXED,,2,20996,247468,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.0, scanScore=0.028087696312851518",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,6,134775813,STRESS_MIXED,,3,21172,288879,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.1467136172359434, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,6,134775813,STRESS_MIXED,,4,20993,298833,-1,-1,-1,-1,-1,-1,-1,SCAN_FRAGMENTATION,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,STRESS_INSERT,,1,21001,63852,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.14561457628315674, scanScore=0.05846102067487565",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,STRESS_INSERT,,2,20996,75000,67384,67384,67384,67472,74983,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at PHASE_BOUNDARY before a terminal live-trial decision,46,47,47,3,4.465787318304217E-5,1.3595576905646697E-4,0.03405613941732074,4972076.626313689,2630.0,3024.4999999999995,12.165942833597768,30000,238,22,14199.999999999998,799.9999999999999,14200.0,800.0,SEARCH=0.072265625;INSERT=0.7314453125;DELETE=0.052734375;UPDATE=0.119140625;RANGE_SEARCH=0.0244140625,SEARCH=0.10504201680672269;INSERT=0.7184873949579832;DELETE=0.05042016806722689;UPDATE=0.11764705882352941;RANGE_SEARCH=0.008403361344537815,0.9436619718309859,0.9405602167693662,0.03277639180672269
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,STRESS_READ,,3,21001,140253,94019,94019,94019,94023,140253,-1,5,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,workload drift remained above threshold at maximum trial length,11,12,50,3,4.747670792709097E-5,1.3591881116346502E-4,0.034000730484444,297134.5087492114,2750.0,3162.4999999999995,212.8665575272662,37800,1536,50,500.0,300.0,3600.0,1200.0,SEARCH=0.5869140625;INSERT=0.3212890625;DELETE=0.021484375;UPDATE=0.0439453125;RANGE_SEARCH=0.0263671875,SEARCH=0.92578125;INSERT=0.01171875;DELETE=0.009114583333333334;UPDATE=0.0234375;RANGE_SEARCH=0.029947916666666668,NaN,NaN,0.34244791666666663
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,STRESS_MIXED,,4,21616,231577,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.4581508191350395, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,STRESS_MIXED,,5,20998,248324,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.0, scanScore=0.016827601551137217",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,STRESS_MIXED,,6,20997,271746,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.06787030038053826, scanScore=0.03400377715838215",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,STRESS_MIXED,,7,20994,295775,-1,-1,-1,-1,-1,-1,-1,SCAN_FRAGMENTATION,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,7,16807,STRESS_MIXED,,8,20992,300000,299566,299566,299566,299569,299922,-1,4,SCAN_FRAGMENTATION,COMPACT,KEEP_FAILED_TRIAL,trial censored at RUN_END before a terminal live-trial decision,10,12,50,3,4.677487253847233E-5,1.3513513513513514E-4,0.028747894441325098,16984.83997754071,2750.0,3162.4999999999995,3723.9090909090905,28700,13,0,NaN,NaN,1500.0,400.0,SEARCH=0.3583984375;INSERT=0.28515625;DELETE=0.099609375;UPDATE=0.138671875;RANGE_SEARCH=0.1181640625,SEARCH=0.23076923076923078;INSERT=0.3076923076923077;DELETE=0.0;UPDATE=0.23076923076923078;RANGE_SEARCH=0.23076923076923078,NaN,NaN,0.22723858173076925
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,STRESS_INSERT,,1,20996,75000,67275,67275,67275,67304,75000,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at PHASE_BOUNDARY before a terminal live-trial decision,43,44,41,3,3.8942326414580004E-5,1.359249694168819E-4,0.03524350369987954,288817.75942178624,2390.0,2748.5,190.3276312026312,831000,257,27,1700.0,900.0,1700.0,900.0,SEARCH=0.0751953125;INSERT=0.7587890625;DELETE=0.041015625;UPDATE=0.1044921875;RANGE_SEARCH=0.0205078125,SEARCH=0.1245136186770428;INSERT=0.7315175097276264;DELETE=0.038910505836575876;UPDATE=0.07003891050583658;RANGE_SEARCH=0.03501945525291829,0.47058823529411764,-0.22290627872242652,0.0638299489299611
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,STRESS_READ,,2,20997,123867,77275,77275,77275,77279,123867,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,workload drift remained above threshold at maximum trial length,28,29,44,3,4.1769032439349464E-5,1.359064963305246E-4,0.03212448236918058,1006004.5175053333,2510.0,2886.5,57.38542819187086,36400,1536,53,200.0,200.0,3300.0,1500.0,SEARCH=0.1396484375;INSERT=0.7021484375;DELETE=0.0478515625;UPDATE=0.0927734375;RANGE_SEARCH=0.017578125,SEARCH=0.900390625;INSERT=0.025390625;DELETE=0.009765625;UPDATE=0.024739583333333332;RANGE_SEARCH=0.039713541666666664,NaN,NaN,0.7828776041666667
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,STRESS_SCAN,,3,21619,203121,-1,-1,-1,-1,-1,-1,-1,INSERT_SPLIT_PRESSURE,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,STRESS_MIXED,,4,21176,276670,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.11972230843473125, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,STRESS_MIXED,,5,20991,291679,-1,-1,-1,-1,-1,-1,-1,SCAN_FRAGMENTATION,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,STRESS_MIXED,,6,21004,292389,-1,-1,-1,-1,-1,-1,-1,SCAN_FRAGMENTATION,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,STRESS_MIXED,,7,21003,295628,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.21651810609579256, scanScore=0.21613292780946455",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,8,2147483647,STRESS_MIXED,,8,20992,300000,299264,299264,299264,299317,299981,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at RUN_END before a terminal live-trial decision,36,37,62,3,5.797193597280181E-5,1.3503781058696435E-4,0.029273033932706326,53514.76515822874,3230.0,3714.4999999999995,1388.21500534188,25700,19,0,NaN,NaN,1500.0,500.0,SEARCH=0.3544921875;INSERT=0.3046875;DELETE=0.10546875;UPDATE=0.1376953125;RANGE_SEARCH=0.09765625,SEARCH=0.42105263157894735;INSERT=0.3684210526315789;DELETE=0.0;UPDATE=0.05263157894736842;RANGE_SEARCH=0.15789473684210525,NaN,NaN,0.19053248355263155
PUBLICATION,STRESS,LARS_NO_ROLLBACK,9,6364136223846793005,STRESS_MIXED,,1,21174,268073,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.12218594149241085, scanScore=0.0",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_ROLLBACK,9,6364136223846793005,STRESS_MIXED,,2,21004,300000,290017,290017,290017,290063,299951,-1,4,INSERT_SPLIT_PRESSURE,SLACKEN,KEEP_FAILED_TRIAL,trial censored at RUN_END before a terminal live-trial decision,16,18,92,4,8.598846072243392E-5,1.8017206432142696E-4,0.039445300462249616,3429892.1417565485,4680.0,5382.0,31.382911051212936,1458600,243,0,NaN,NaN,16900.0,3700.0,SEARCH=0.3623046875;INSERT=0.2734375;DELETE=0.115234375;UPDATE=0.146484375;RANGE_SEARCH=0.1025390625,SEARCH=0.3045267489711934;INSERT=0.32098765432098764;DELETE=0.102880658436214;UPDATE=0.1646090534979424;RANGE_SEARCH=0.10699588477366255,NaN,NaN,0.07013165509259259
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,0,1103515245,STRESS_INSERT,,1,21001,72453,72453,72453,72453,-1,-1,72453,4,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT_NO_TRIAL,runtime validation disabled by evaluation policy,3,4,48,3,4.566444623296859E-5,1.3602357742008615E-4,0.03361454879690116,1222341.857335128,2670.0,3070.4999999999995,50.23962783527857,579500,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,0,1103515245,STRESS_INSERT,,2,21000,73540,-1,-1,-1,-1,-1,-1,-1,INSERT_SPLIT_PRESSURE,,ABSTAIN,no feasible bounded repair window for SLACKEN,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,0,1103515245,STRESS_MIXED,,3,21003,294030,294030,294030,294030,-1,-1,294030,4,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT_NO_TRIAL,runtime validation disabled by evaluation policy,20,21,62,3,5.8016364357740134E-5,1.3516557783284524E-4,0.03493330604168799,112236.8914815952,3230.0,3714.4999999999995,661.9035775075987,28300,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,1,214013,STRESS_INSERT,,1,21000,70200,70200,70200,70200,-1,-1,70200,4,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT_NO_TRIAL,runtime validation disabled by evaluation policy,44,45,50,3,4.764404940116194E-5,1.3609145345672293E-4,0.03444100632315351,46011.03188483788,2750.0,3162.4999999999995,1374.6703216374267,613700,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,1,214013,STRESS_READ,,2,20998,100585,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.3204903566984667, scanScore=0.0421262119159601",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,1,214013,STRESS_READ,,3,20999,102960,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.06817358005479796, scanScore=0.04763073825428974",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,1,214013,STRESS_MIXED,,4,20993,296210,-1,-1,-1,-1,-1,-1,-1,SCAN_FRAGMENTATION,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,1,214013,STRESS_MIXED,,5,21003,296799,-1,-1,-1,-1,-1,-1,-1,SCAN_FRAGMENTATION,,ABSTAIN,predicted benefit does not repay estimated adaptation cost within configured horizon,-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,1,214013,STRESS_MIXED,,6,21004,298056,298056,298056,298056,-1,-1,298056,4,INSERT_SPLIT_PRESSURE,SLACKEN,COMMIT_NO_TRIAL,runtime validation disabled by evaluation policy,0,1,59,3,5.517700596472787E-5,1.350621285791464E-4,0.02991702699544233,203751.3147131004,3110.0,3576.4999999999995,351.0652193862919,26600,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,2,1664525,STRESS_READ,,1,21177,95061,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.43888008268609513, scanScore=0.007808159138246995",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
PUBLICATION,STRESS,LARS_NO_RUNTIME_VALIDATION,2,1664525,STRESS_READ,,2,21000,102973,-1,-1,-1,-1,-1,-1,-1,NO_CONFIDENT_DIAGNOSIS,,ABSTAIN,"diagnostic confidence not satisfied: insertScore=0.11180675365601483, scanScore=0.05692207433847112",-1,-1,0,0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
